measure_time,block_height,block_hash,block_tx_count
2024-01-23 07:40:42.005754,222,0x4f03052c72f0da00919cd69878ce09db927d1ffb03fbef71dcbe92d66ee300bd,277
2024-01-23 07:41:27.005976,225,0x1ec46c40f425d74b4c036b74f0c47958bb094cdf79b05a897ca363ecff6a2a29,278
2024-01-23 07:42:12.005534,228,0xa1f81a09d3c6107d7436d49a3afa3ebd9a1bbbaa8796b4b459bb5d0b2ca7c524,279
2024-01-23 07:42:57.001323,231,0xfdc6e4fb70382878b5ab5f7c652d6059c2c1a45835ec64126be29f584c365c49,280
2024-01-23 07:43:42.005875,234,0xe3d1253274cc0411d119ca3d4857eea8d181aae770424bba6397dcf0325a4890,281
2024-01-23 07:44:27.005911,237,0x27530e24d636d7ee251e431d5d773664dcb142423136962b7980c5233d1395c3,282
2024-01-23 07:45:12.001852,240,0xb8083fbac7bba208fd042861d3d561547cd242ece6b50e45d4d465f622bd38c8,282
2024-01-23 07:45:57.006215,243,0x24f6349ee082447b4777fd4d39fda484d1cf0ddb59d30798b422dbca820d0140,283
2024-01-23 07:46:42.006348,246,0x04f1b77b9536449df312fde2ebb8f1b4fd0647f8e285ed8bf5e45acbec1b0520,284
2024-01-23 07:47:27.006217,249,0x38b48759f3e9a132aa832ea7e1051b41821743eff53a07e886bb626afd9c6cce,285
2024-01-23 07:48:12.005919,252,0x5243f5e949cd0aec7d8c26b88e61bfaf02cc4ae5974b22fa17b793db8df8850e,286
2024-01-23 07:48:57.006089,255,0x2c3e8f21a973e859cd91d16b8564879973e8823857908d0b835f3cd2643c2257,287
2024-01-23 07:49:42.005937,258,0xd66d68d9d0faeb2cd663ff57eec275e1b2c06ec4a13bec1ee579825216f187f9,287
2024-01-23 07:50:27.006053,261,0x649c6427b393101e3686df4522b3d1bfa9989614c02531455f64c4abb5674740,288
2024-01-23 07:51:12.004683,264,0xb61cfebf3ec22f103aa0549aea3b0c530a93b727d4a25e38fedf0013c6071a70,289
2024-01-23 07:51:57.005634,267,0x8fb5c884e49397fdf2ca64a1840e2d0301908f6409d0bcc0c8ce654852864b9b,290
2024-01-23 07:52:42.006185,270,0x8c6ab1f1e2f8fa92231a76ea3d473682013926b1c9514a289c89b328296b0f3d,291
2024-01-23 07:53:27.006078,273,0x89f4b31521d5fee8c0f6f8c0abb8da8544ee91f1cf73893484b4fb2561436be2,292
2024-01-23 07:54:12.006271,276,0x001ab0e633c6beb3c35924c250ab2631f24ff571ebff113a7e3278f40d9a8500,292
2024-01-23 07:54:57.006513,279,0x56c86bd424fa3d0edceeb9026ea4e155c32a4ac1a07b3d2b248fbbd4e155686a,293
2024-01-23 07:55:42.002211,282,0xcd2fd4418d4d85bb348b3b70c99864feff13bdf9271e9364d67d825c9f5a6c38,294
2024-01-23 07:56:27.006289,285,0xc3c154c3a6b4dbbb2a223fc76cf556183ea32750d230710e53ba7dd050fdd1d0,295
2024-01-23 07:57:12.006165,288,0xdd42080d9e5cb1166c6b50bc72afadc332911ca34328bfa1223f5313b3a69fbb,296
2024-01-23 07:57:57.005751,291,0x0604c249bada41f43312c0bebd043aaa65f59e56149231b957b1ff04ef430b79,297
2024-01-23 07:58:42.006282,294,0x8a02dcbf14afd7b968811483b2de92ab9477fe2b69f4b915189643200d2f973a,298
2024-01-23 07:59:27.006529,297,0x01d86c6356459d5113c23ebe5a966d384b8c3baf86552460e6fefc1d41945dc0,299
2024-01-23 08:00:12.007055,300,0x1af64a176fe53ba326c6dec585c9a34fbf7595dee9f9667b2bd646c6df1748e0,299
2024-01-23 08:00:57.005746,303,0x5bcd2cf088bda13a7c500f95bb900a055605d53d78039f53557010d45cabef22,300
2024-01-23 08:01:42.006437,306,0xaacc390f4a877644700a204e7ffea0dfbeff8c8a9d5b4581aab5b5f079e0b935,301
2024-01-23 08:02:27.006429,309,0xefca804371ca2190acc350ccb5e9fca1611582128255c8326a27c5b28fdaf86c,302
2024-01-23 08:03:12.004719,312,0xc8e62b5874c5a81b74f95b3a665cc17a86d047e9cc3fa3188db0c3a9d96ee22f,303
2024-01-23 08:03:57.002236,315,0x87770700f3ac2500e31fe51d267c33ff51fd5609b93fd149246b288c9dae0329,304
2024-01-23 08:04:42.006534,318,0x094b659d3d1f9d9fa357cbad176b87d0a8b1090dc5566451e708c334321c4f48,305
2024-01-23 08:05:27.004891,321,0x66d005686d9b30f51d724acc3d2dfd0b2c51cf1c76a58197cab954569ff29ac6,306
2024-01-23 08:06:12.006019,324,0x01268cefa7fe6852ccf8c9c0e6c7a1bd7d301fa6276e11a384e8fb9347ee8e51,307
2024-01-23 08:06:57.005835,327,0xf1930fab7bb3502ae22e47277b7de075cdf9b733a13ffb90a3455ef029871414,307
2024-01-23 08:07:42.006753,330,0x4597b00f0f2a5950ceb0f04f47526b46f36a3b1287302fcd7cacd4a787b5ed29,308
2024-01-23 08:08:27.006315,333,0xad1932f1b2266e83e7ae828fc4d38c2f94c942ae0dbc07a4a64d5898c8a88ffb,309
2024-01-23 08:09:12.006644,336,0xd3e302d3f09b9ab822f2d6a970e60b9b04cd12cd1ab752fb8daed822e7f375bb,310
2024-01-23 08:09:42.006917,338,0x27cdc5be79a0bd703de6f0a62319c14a5e84cf17e17db9ad761217cd974cd3eb,311
2024-01-23 08:09:57.006521,339,0x844adadbaf5b9651cfb07c9ef025482c2bc346382628ef33a34712fc8b619add,311
2024-01-23 08:10:42.005566,342,0xa3f632eef7210328f9c6e2c47845d5bf9aefe4831b89275ef6da8f459a891591,312
2024-01-23 08:11:27.007420,345,0x561122cc3a917bfa2a0aba9224f1c25c855dfe3f84ad776fc1e5557f9e8ffbbd,313
2024-01-23 08:12:12.006095,348,0x2658a7d7ec7d25992477dcd6373babb649a15fb00a357657af8fa51ec5f4b280,314
2024-01-23 08:12:57.005823,351,0xa24c6925ccf7145e91bbb684ae0d5e29374a2039a5407d5b1659275be5887895,315
2024-01-23 08:13:27.009110,353,0x7f19f7eebeaa5b5f7fd3414d5ddc538fc60233b8a38dacf10cfe3aefc2185a37,315
2024-01-23 08:13:42.006634,354,0x8a015d316988afa9db78e64a8759d251ccf54246d9b16c66f18c2021f3ce2239,316
2024-01-23 08:14:27.005884,357,0xf1eb865bdf66c1786053bea0b9e684b52b77e8dc9ddb22fb089c547df0573c59,317
2024-01-23 08:15:12.007337,360,0x5724473e6d2c73e22b0dc79c1c0de69fe43547b41c57ae34ac984c2303897a24,318
2024-01-23 08:15:57.006594,363,0x7b6da92e8daa6d2d1d967f57361a75c4d2387d0fe5e2d84a38f706439388d2a1,318
2024-01-23 08:16:42.006769,366,0xa64e82c6a01158ed9ddd7eef1cac3cff88480aa71e4548fc4071010aaaf32ccd,319
2024-01-23 08:17:27.005965,369,0x83e8f892f18f22c2d8b6559599521150d5979710698efc7655f163e9889b7898,320
2024-01-23 08:18:12.006014,372,0x8ebcade1c1747dea77324e38854bf709a599480e1d0217ea1159f1255955940d,321
2024-01-23 08:18:57.006279,375,0x7c96dbb9f48e353afa647dabeb8f96481a1d9ad69fed2375f77568d5251744f5,322
2024-01-23 08:19:42.007160,378,0xe49185cb7b1b5774227112865027900f1e4056071aeb1caaeaa5a43368390ebf,323
2024-01-23 08:20:27.006123,381,0x3fffa8bcee0a63cb5cb1b5fb1c45453987f7af390544a95268408eedbb74e014,324
2024-01-23 08:21:12.006252,384,0xef38b5b991a23478e63b387062f072c2dd2f396428b069459e22376ef2dc0808,325
2024-01-23 08:21:57.007818,387,0x932e69ca033295195c7dd04386b13159601b4580860fd1dface9ba16bc43d699,326
2024-01-23 08:22:42.007683,390,0x3b56cc7627868bc7263662335c94d167e51dfc2668321e1e683fac3648c5d829,327
2024-01-23 08:23:27.007237,393,0xc7625bd40efc8a973448dafa4ece034acacb51cfc4c8de572fc616f315f573f1,328
2024-01-23 08:24:12.007486,396,0x37ed7f96c4ce8e3bb535ab9c314a72ea0c2b2c2cecc89dedf41a273afeb08b7f,329
2024-01-23 08:24:57.007213,399,0xf4e57fa51e1bd8f50934516762fcda829de9d3caa4f1ccae0febe5a7e269c35b,330
2024-01-23 08:25:42.007929,402,0xa0a969b50bdc5e3775017a566cfb0fd0d0b390913654c519add8ef840b65e6af,331
2024-01-23 08:26:27.006934,405,0x4856a9cc7a45ff34d168faaabe122fe3af50d0656628b4a2ffc49f8a9cd1a208,332
2024-01-23 08:27:12.006353,408,0xe36b27ed6fcedc22eff9971a391829dc0241541bdac91e5a1e95be451951c1b2,333
2024-01-23 08:27:57.007479,411,0xf362409904d06137b9652ec741912075b52cb75c5136007209c35576367135e0,334
2024-01-23 08:28:42.007082,414,0x2d63d5c84a120532ddc20b404f8f69f3fccab45cb792d1ed335e0ace9c4baedc,335
2024-01-23 08:29:27.008018,417,0x78c5a6d793d557e639aaa02e7fbd1bf307970731bb882987f3d3cec6d4516133,336
2024-01-23 08:30:12.001934,420,0xef3c8f5827228392da715893d5f288470a2a7893be7f58000316862ee4e384bc,337
2024-01-23 08:30:57.002112,423,0x21f4b1db64c81e55b7c647fd8e63ca306e4c1a6d559435f4a1e1cf2454767c02,338
2024-01-23 08:31:42.006528,426,0x81a1c5e33cfa77c4b0841505bd9b3b97da3a073d1faa6978bc427cc4dad89af8,339
2024-01-23 08:32:27.002112,429,0xba520ad0ad0c86b74bace930256b804c317202b9e0a387b0f54f5987902d1c90,340
measure_time,block_height,block_hash,block_tx_count
2024-01-23 08:32:57.884495,431,0x525cdbcda51a4cb3f4828e6045213a61eecfdcc4e206ce7afb80714dd1969a21,340
2024-01-23 08:33:27.972187,433,0x0f120ed87084c5c1fc9521e0819e369ff1fa68d3796d5cf1afcf5148252bf278,341
2024-01-23 08:33:57.008472,435,0xc2c215fe77bbeeacfb40b37ef453eec1b487d9754a298730e3efa8e4c9e804ca,342
2024-01-23 08:34:27.936390,437,0xddc913b51e4adccb84535b24139e324cecb17984bd1982af080b21faf4bf3e0b,342
2024-01-23 08:34:57.621860,439,0x6bf463e3f2b8e5a4e284e33046b46a13489e16de452256042cdd0fd3de801db5,343
2024-01-23 08:35:27.006453,441,0xda4952b73d8af60484f90c43d9cc47a6d0e3a9bf66e649f918670c0f753a5ed9,344
2024-01-23 08:36:12.006971,444,0xd07fe87ffce2e21bcde93eec8a04d7b6520a444be4893ce925bd66037c7633d5,345
2024-01-23 08:36:57.002319,447,0xbe8c26c141ddb9a9f93c6da34fffe0de7f3ec06824dd12a8b1887d2ac4b73aef,346
2024-01-23 08:37:42.007701,450,0x4eb4fd254ed77e8ecc61d2e14fddb9b9f0606f62406d60ab00cd05c0759ae2e2,347
2024-01-23 08:38:27.001810,453,0xd7d656419ac27cbb4cecc17816edcc7eb7e0d60347d0a8969c88bba08c38be3c,348
2024-01-23 08:39:12.006929,456,0x5683030023449c096dd17d6cdf92cc4d2affcb3845a8dbdba2226a21d0291e45,349
2024-01-23 08:39:57.007450,459,0xc32c274c241540f3144971b912bafaaca836aa4d8ee39678f520d8149dd4b510,350
2024-01-23 08:40:42.006549,462,0x2a36e5ea3453e276bd81300eccb618d2d43227deb38906fc4c722660c089df42,351
2024-01-23 08:41:27.007060,465,0x77e8a1517cec8ec780002eb7994fbb287d9dc313e8413aac382edaab6b3ea7c3,352
2024-01-23 08:42:12.007803,468,0x915988a74ae61ed3d89cdcab1e9e75210fc92e029382eb4766188a85676a1800,353
2024-01-23 08:42:57.007275,471,0xdb00f8940c71c916895299f843bddcdd98290bb43be9d32e89813eabc03e1aea,354
2024-01-23 08:43:27.020763,473,0x9e7f89815c4ccd08869e226badf8eadef1101a26b613ca7abc0c514b7dabb943,355
2024-01-23 08:43:42.006475,474,0xbac4b66532c7e1a6fdf3d19d9a71da99a2513fcf0c2482f8a1ddf3445bb68c8d,355
2024-01-23 08:44:27.006646,477,0x145aacefb8293059a0493c5a8444ba97ab6085f43c342b7d8468a6985a8f18b7,356
2024-01-23 08:45:12.002319,480,0xa2c9f17724dc5fe453b53d4a2f5c902d9db8bd6e4a46001d2f68e05d41785109,357
2024-01-23 08:45:57.002144,483,0x49145859929bfbbb4e80c692c1037db983a8f19ec7b3a88e8039ede0345db7c2,358
2024-01-23 08:46:42.007808,486,0x1a7fa6032abfa9a06c53d37f537aa245f4cdf46708d650dca8e43ccea4c85879,359
2024-01-23 08:47:27.006508,489,0xb105a1a4a3418d9a27d063d76ec91f9aac19226f9b801f049cd7ad1f93e2a062,360
2024-01-23 08:48:12.007267,492,0xd7ca6a9ec46f90260455c935cef4b4f0488d18c357967528465c8990913c789b,361
2024-01-23 08:48:57.006448,495,0xf8760495846abae470ac79148d8dbd7955c48277d5a8d83c0d9fce0a657f2604,362
2024-01-23 08:49:42.006808,498,0x1f22c8181bfde42cd20f22fd78180a7040c44e68ae46b07f16b6a513d0e588cf,363
2024-01-23 08:50:27.005928,501,0xe8f81544dbe44894cd532b1e24842841f1c0dd2d9a8d19c2ec63ffa8ce02599d,364
2024-01-23 08:51:12.002195,504,0xd678f883598a0e6ec30a61e4884cb8942c84a40a0148b99eb392afe408b8369e,365
2024-01-23 08:51:57.008317,507,0x4a76078da0434b68a6ac1ae44470e9f5d344b9569338d24a6c38c27a6dc9b0d8,367
2024-01-23 08:52:42.007445,510,0xabe88cf665d5a841dc88d56b0f6e20fc03b8b29aca6119fd19c400b4bc55615e,368
2024-01-23 08:53:27.006257,513,0x3d08d8e6680fc2b6ea9c8dd8cc32206d344c7b259d8853e06c17e83e8a6ef6f1,369
2024-01-23 08:54:12.007141,516,0xd5462a39b490bdc7ee0802d7402a95d02b40d0abf3f5b0abc2409a3e0d553a2c,370
2024-01-23 08:54:57.007388,519,0x2118925c55f6d0185a12f4ec06a102fe7a16dfbc8bb9462dd529ad3ef1073f2b,371
2024-01-23 08:55:42.006619,522,0xbb912fceedff0b419e7bea6bd624a5176f7c33e62bf7ee55e7f37660e9993ab5,372
2024-01-23 08:56:27.008103,525,0x5f68fbfc711785a6e4dadca1ea2a0019d5c214da0d915c2ab9d4c47de5cc0d82,373
2024-01-23 08:57:12.002421,528,0x0234b36ea9c4c723b3f191b9d50192efc40386825ed56a10a5477006a317884f,374
2024-01-23 08:57:57.006926,531,0x5dcf0d37182c41bc5b3518025b77d3c179f8d3fb8f186a28869399c7eda80cac,375
2024-01-23 08:58:42.002604,534,0xb30e4459d1548b9a25f43dc242f0e8337f6868550bb43553bba5571b8238338c,376
2024-01-23 08:59:27.001919,537,0xc6a4106155610ae3a5f1da21e45fdd07d4c52d0f556d7855f1d56a0a4843839d,377
2024-01-23 09:00:12.002503,540,0x82cee4693224567ea934d4dff95e5cf4998674e1ef272494cd2c852a74bc130a,379
2024-01-23 09:00:57.007382,543,0x6728e878912332d619965aa6db9059ad407737301e3e0a99a1a315af71d406e8,380
2024-01-23 09:01:42.007650,546,0x6c313ac42be42048499431fd9115482318ca5d2611c7b5820c6f51c86b953c63,381
2024-01-23 09:02:27.002023,549,0x24ca82d73a0b6ea88b798c89e4b881a88eb2a00a2fee8dae6acc1bbf5e98b452,382
2024-01-23 09:03:12.008118,552,0xf70895ecabb4c7ba52f7b2bf34d16e4a5fb19e311033440d81c46be341d09169,383
2024-01-23 09:03:57.007657,555,0x4cad64a522148da70bbb698bd9499adfae50a3f9c45d19e0538b9bda2b582a7d,384
2024-01-23 09:04:42.006478,558,0xbb31f5a661fa0f1ae8b2ac159b04426fb0a7c7251e534836a078286bd28dd317,385
2024-01-23 09:05:27.001985,561,0x38b86a4dbed514aa37ac0a03870a5b55e691bbad8ff3a69fe1b52a3276afdea4,386
2024-01-23 09:06:12.008471,564,0xa39bbd514857f325232afb656065869c57f882ad320a80e897a5966d7ddf9ab4,388
2024-01-23 09:06:57.007946,567,0x3b24c1bb0ef342338a82850ba491e8352ea28a93fb3ca282778c0abbe811d08d,389
2024-01-23 09:07:42.008314,570,0x59c03fa42eec38363c31a4cadbafd23ded59369d9b6836c892297612aa4ba3f0,390
2024-01-23 09:08:27.003080,573,0x9d6486a80ead437e30a029b9d1d27f000d052fa33f1b244af44e8b88b4e70801,391
2024-01-23 09:09:12.002082,576,0xf59840c476a0c32fc75b3064417f009f2c4fd1c81a14798e7d284b6e546be7d7,392
2024-01-23 09:09:57.004809,579,0x6b4e8899845766caffc775e4707dee0ca2693001a5f15c218b7f67c89c855c53,393
2024-01-23 09:10:42.002257,582,0x378bcc7afefdcad9deae9e44bfe39b7add403c58c9b938fa19c9389f59fbcd1f,394
2024-01-23 09:11:27.008403,585,0xdd570357d5db99f26be6562cd3156083d87ab6473f5a8135d11ba19e8f1f2524,396
2024-01-23 09:12:12.002551,588,0x73f276efa27dcc27570b2b16235c843a5ecd095b16da334a7d919c89a334940e,397
2024-01-23 09:12:57.006924,591,0x42585094cdabd8e586fbd61c24153343c1e39dc3474763b466677b04dc670b95,398
2024-01-23 09:13:42.007948,594,0xdfd1ac7e2aaeb51befe46bfe7141cf84b7f45ff0eee7f1731d58cc529a3f1a2a,399
2024-01-23 09:14:27.006227,597,0x6904f1a7929895c7bd99d855d6ab2e4bbc37ebd7993c8eff23da1c2ecc994877,400
2024-01-23 09:15:12.008683,600,0x0ddc72531520a56b26e76f28566e4f7a219b623f7e93b782cdd570e6da43b96c,401
2024-01-23 09:15:57.002114,603,0xe268178c9323f12d87366fd37c4bf5e2545f462ea842fa85dca3b471f5085628,403
2024-01-23 09:16:42.009280,606,0x338b86aba4be7aa3a48a17e521fcd99e4e8252d30852308eafde55dbeb7e5f1b,404
2024-01-23 09:17:27.009840,609,0x307619e7f8b8046cae3dbe196db3a2f31afa60978982cebe161957b4b4043db5,405
2024-01-23 09:18:12.006608,612,0x1ba66f3ad5da0ba665922b415c642d9f26c4d1aee9ae2d918086476258d8c538,406
2024-01-23 09:18:57.007267,615,0x159f4c67a2659f3f21a7135a7a3dd030fad7d177eb4ed15c4d9f48905c994650,407
2024-01-23 09:19:42.004062,618,0x10cc237ddc0b18a2073471a49fc5ab89bfa8446fe2c0dc5c45b13cd4cd000ea4,409
2024-01-23 09:20:27.008907,621,0x2731e6ff2ee2c57e4400420d8d79b872b3ba5fd74f1b964e2758e16e6ff1912b,410
2024-01-23 09:21:12.009102,624,0xf6c9005001485dd0314dabe93d146b66b3bc3e379bd6441bcbfa3d82a5a7b5c6,411
2024-01-23 09:21:57.008398,627,0xbad6f31d53254e80a2c61dc72eda1e56b8271754b9b43f8bf9f1106d3ae4cdf4,412
2024-01-23 09:22:42.002600,630,0x4c2753bec27648dcdb311475edeb421b18c771f4b286c945a5e9c082eb482c89,413
2024-01-23 09:23:27.006838,633,0xb2f3ff685dcf7e6eb8c002287367665b1fb113522083b1967d2e7e5a14752b92,415
2024-01-23 09:24:12.002521,636,0x6977052df97e372cb5edf7b1b43abf890264af80eeb175ced3936b9583e3dd06,416
2024-01-23 09:24:57.007109,639,0x2f46815c98c38068333dbf4589c249f0139e1cc8483aba29e5df1c1fc9a92595,417
2024-01-23 09:25:42.002479,642,0x6aa8261b902c4a5f247604bd0458e33132adf524937c9b1b4f40a1d9484c1504,418
2024-01-23 09:26:27.002211,645,0x03fc9a6d4414669e64378605b7c8b201757784a877d36bb8fe45c25924839e36,419
2024-01-23 09:27:12.002284,648,0x56eb6161eabe3ac71a139b3d39fae200bc45454d0ccbce8092c14b2a1777caa9,421
2024-01-23 09:27:57.006999,651,0xe6d06da3f1bdc8f62b703d2e7d01d7e7fc6190877f64e9a8a5a95a6749ffa3bb,422
2024-01-23 09:28:42.006625,654,0x8c4eb04a1dea5d30657cfadd5edd5a185eb29ac8faa69c157f637d4b9a4ddf39,423
2024-01-23 09:29:27.007452,657,0xcae5234569947a62c78e3a4bf1c4bbbf5140be1938954f25c887b240095f0b68,424
2024-01-23 09:30:12.003008,660,0xd7cdf1146b8d98d33cca3f0b7f3216047e8d4df7a5f9a4684ece0e541eee66a4,426
2024-01-23 09:30:57.006556,663,0xe76fb269987f482ac88e2fee1b5ca52d8dfe6df5371a4c638f6408ca82f92aa6,427
measure_time,block_height,block_hash,block_tx_count
measure_time,block_height,block_hash,block_tx_count
measure_time,block_height,block_hash,block_tx_count
